26.1332,25.2145
23.2889,26.0786
27.2176,30.2019
11.9709,17.6671
7.51305,16.271
7.28775,16.3119
6.66912,15.9337
6.53032,17.7648
6.37609,15.1348
6.31291,15.0466
5.92232,17.9122
5.83782,15.9713
5.52561,16.4245
5.76489,17.0857
5.5905,17.7951
5.19566,18.634
5.34466,17.3385
5.46205,20.2037
5.3505,19.6364
5.35722,18.2627
5.19407,21.0406
5.30809,19.7045
5.32366,21.1048
5.12138,16.4655
5.64505,18.6165
5.3907,16.3962
5.10656,18.0568
5.46593,19.3468
5.48199,16.4994
5.26065,19.997
5.2858,17.3389
5.30833,18.6777
5.62906,18.4344
5.5057,19.9203
5.38245,19.9473
18.5864,6.02565
21.6399,4.83398
22.1571,4.7127
20.8379,4.33046
21.4046,4.02244
25.6443,3.93485
27.8191,3.82475
27.6443,3.92011
30.5169,3.96875
27.8512,3.71778
24.1833,3.82648
31.8407,3.59246
29.4255,3.53266
30.3694,3.37832
28.3632,3.3901
32.0587,3.58266
31.2651,3.43431
35.4161,3.39518
30.171,3.46046
33.8783,3.33898
33.1562,3.31507
30.8116,3.40174
35.0588,3.46596
30.9945,3.50331
36.2293,3.29721
31.5115,3.38507
25.9276,3.4083
31.291,3.36448
26.4835,3.33575
33.4254,3.51142
30.6672,3.3872
29.0805,3.39419
28.5108,3.34817
28.6146,3.45176
30.9637,3.48918
27.1534,3.33353
28.9659,3.42537
