24.2053,25.9067
23.411,26.0781
24.7102,28.2634
11.6717,18.7627
8.25827,18.1315
7.18994,14.4767
6.55082,14.5595
6.40556,16.2348
6.0141,16.2405
5.50397,16.3434
5.70178,17.6669
5.45405,16.1764
5.3323,16.1032
5.48111,17.2015
5.0774,17.3763
5.26121,18.3678
5.03073,18.8969
5.22645,18.9459
5.4377,15.4441
5.19994,16.1973
5.10636,16.3121
5.28285,16.3604
5.52364,18.4897
5.30249,20.4565
5.34388,16.8379
5.43895,16.8341
5.32092,16.165
5.06784,18.7486
4.98348,17.0916
5.76443,17.906
5.51761,15.7656
5.34477,18.8774
19.1351,6.30922
22.5386,4.83877
22.5984,4.29073
23.1097,4.29755
25.1818,4.00218
23.7443,4.29469
25.9099,3.70851
34.2279,3.77807
28.1147,3.70385
26.7397,3.7334
36.7166,3.54823
31.8342,3.51462
28.083,3.44512
34.5678,3.31644
34.2013,3.42769
35.6592,3.34271
34.3949,3.35359
29.8221,3.24264
