34.9503,36.5757
10.9275,15.5873
7.39449,15.4904
6.3625,16.3456
6.2613,13.5425
5.93252,14.6487
5.97512,13.3267
6.20261,14.5219
5.65094,14.3772
5.67643,13.4088
5.48345,14.2336
5.5564,15.6755
5.20363,14.0912
5.43863,15.8099
5.36081,13.9952
5.57746,14.9697
5.46343,14.8119
5.49354,15.3947
5.50581,16.1632
4.94916,14.5961
5.60143,16.3963
5.26471,16.0342
5.05519,15.6749
5.48337,16.0276
5.27617,16.1622
5.22819,15.8748
5.59068,17.564
5.10864,15.0101
5.68141,13.8378
5.59269,16.6626
5.46847,15.3576
5.563,15.6889
5.36758,17.0081
5.49318,13.5353
5.37064,15.6483
5.31019,15.2595
5.44784,15.2326
5.2358,14.4653
5.559,14.5562
5.18781,16.1552
5.52259,16.0983
5.63876,15.9276
5.538,16.2311
5.4537,16.1412
5.15899,14.5772
5.02089,16.1484
5.0275,16.1497
5.48649,14.6116
5.36678,16.1086
5.25624,16.3563
5.63656,16.2506
5.54035,15.5567
5.44762,17.3493
5.56924,13.8373
5.56598,14.6102
5.13845,16.2
5.228,16.6051
5.34647,14.595
5.27428,16.1773
5.52226,16.0784
5.47526,18.2752
5.76638,17.1075
