30.2146,20.2664
7882.8,1783.62
140.968,29.2354
107.942,28.2551
127.022,28.1823
98.0166,21.4364
94.5888,20.6502
86.0723,21.2258
76.7153,19.6083
79.6201,18.5915
99.3659,17.4344
72.2064,14.8517
82.8959,13.7489
82.847,12.063
99.7563,11.2713
84.8391,10.8819
97.2347,10.7586
81.474,9.89678
72.5387,9.66756
70.9297,9.30264
94.4062,9.33551
103.841,9.27421
105.975,8.43791
71.0273,9.04866
109.304,8.65222
82.0794,8.34822
99.841,8.37558
91.9679,8.47158
88.0713,8.30693
100.099,8.37812
101.639,8.30349
92.6532,8.16933
99.2337,7.95142
84.1661,8.1507
85.0407,8.09021
89.2817,8.0722
101.753,8.20618
82.7272,8.17412
82.1608,8.1415
97.1863,8.12226
103.543,8.13175
87.8179,8.09492
80.0111,8.12535
99.0087,8.14342
91.7858,8.39877
100.69,8.06113
87.0894,8.16913
91.8034,8.28179
89.2522,8.31545
92.4568,8.00363
110.911,8.10034
107.241,7.71392
88.439,8.05625
102.415,8.34433
84.6767,8.3061
96.4407,8.09883
103.251,8.34128
111.16,8.24908
98.8084,8.40022
98.8425,8.16685
86.0998,7.80138
95.4569,8.13315
87.7561,7.99228
96.9908,8.2148
82.6791,7.96719
92.8185,8.38955
79.2726,8.3077
85.1908,8.43367
