24.2302,24.2728
22.579,22.5654
26.3485,28.1795
23.9294,29.874
23.9299,29.6011
22.3037,26.464
22.5435,27.7943
21.3814,26.5262
20.3361,24.3759
15.9713,23.7602
13.8229,23.8489
12.8611,22.4259
12.3396,23.9257
10.9525,23.2246
10.2946,20.666
10.3546,22.6092
10.0443,21.3174
9.42094,20.1817
8.72224,21.5161
8.92949,22.4447
8.83118,20.6607
8.37895,20.83
8.38755,23.0493
8.22145,21.7353
8.11581,20.3582
8.09303,21.8002
8.26188,20.2639
8.09211,21.7692
8.31993,21.2469
7.94998,18.8274
7.94781,21.6953
7.99425,24.656
8.10424,22.1244
8.29722,19.6619
8.25533,19.7736
7.98099,19.1127
7.99112,21.629
8.08694,22.1237
7.95812,19.4865
7.96208,22.0336
7.96377,19.7953
7.96113,21.677
7.89155,21.3724
8.15677,20.4864
7.94234,22.7673
7.86633,24.0719
7.9506,21.0725
8.32002,19.9491
8.27179,21.1211
7.90724,24.8249
8.20711,19.5885
7.99986,22.682
8.09267,18.5524
8.18857,20.7361
8.10788,21.9682
8.167,19.8104
8.02513,19.6111
7.94379,17.525
8.05228,21.8645
8.1301,19.5588
8.08556,19.858
7.80216,20.1107
7.86834,20.0727
8.07733,20.1302
8.23154,21.4768
8.15811,21.9566
8.08035,20.2561
8.13095,20.1162
7.8893,20.634
8.06432,19.3481
7.9809,22.6168
8.07766,20.2955
8.11847,19.8917
